1557477553,587270260,5.806057414,5.52551664,1.326369883,0.0002744296454,0.002159387464,0.4439909921,0.8960286048
1557477553,737270117,5.806113891,5.525587383,1.326449866,0.0002656006212,0.002127132331,0.4440007929,0.8960238282
1557477553,957270145,5.805972949,5.525570131,1.326449882,0.0003005516191,0.002091531157,0.4439984834,0.8960250454
1557477554,757270098,5.807016203,5.526791449,1.326509861,0.0002716857479,0.00219399812,0.4440103369,0.8960189358
1557477554,937270164,5.806830732,5.526553955,1.326449886,0.0002195492624,0.002201685886,0.443974898,0.8960364916
1557477555,147270203,5.806540662,5.526394229,1.32648986,0.0002147129117,0.002235910344,0.4438803298,0.8960832592
1557477555,327270269,5.80670658,5.526525874,1.326409898,0.0002730768492,0.002246649693,0.4438878061,0.896079513
1557477555,537270308,5.806569115,5.526364385,1.326569849,0.0002700565167,0.002190275605,0.4438356767,0.8961054747
1557477555,687270164,5.806611396,5.526337686,1.326459892,0.0002449179554,0.002200131915,0.443775066,0.8961354754
1557477555,807270288,5.806777319,5.526469369,1.326499873,0.0002351061917,0.00219172193,0.4437563096,0.8961447867
1557477555,937270164,5.806558003,5.526253163,1.326529866,0.0002544818842,0.002147247048,0.4437044391,0.8961705726
1557477556,87270260,5.806644754,5.526446661,1.326499879,0.0002484912224,0.002199942558,0.4436655823,0.8961896839
1557477556,337270260,5.806681671,5.526411545,1.326489864,0.0001995749304,0.002185321075,0.4436094514,0.8962175178
1557477557,177270174,5.80665365,5.526310967,1.326399885,0.0001678669673,0.002220201033,0.4435234542,0.8962600003
1557477557,357270241,5.8064766,5.526068054,1.326389867,0.0001435291007,0.002172687282,0.4434703049,0.8962864205
1557477557,537270308,5.806853394,5.52642129,1.326309893,0.00011928038,0.002252435906,0.443378666,0.896331563
1557477557,647270203,5.806600279,5.526226439,1.326389871,0.0001107735192,0.002239774876,0.4432918051,0.8963745571
1557477557,817270279,5.806538407,5.526147206,1.326439872,0.0001203944368,0.002256248177,0.443233087,0.8964035505
1557477557,937270164,5.80646544,5.525956759,1.326469869,0.0001546038222,0.00225373857,0.4431106599,0.8964640762
1557477558,117270231,5.80636713,5.52578235,1.326459878,0.0002173917679,0.002230486371,0.4430487725,0.8964947088
1557477558,307270288,5.806518817,5.52604126,1.326479864,0.0002585398543,0.00221686613,0.442945019,0.8965459993
1557477558,417270184,5.806490812,5.52594074,1.326389893,0.0002781596646,0.002223455782,0.4428367527,0.8965994587
1557477558,527270317,5.806518837,5.526041297,1.326479867,0.0002426944251,0.002261101885,0.4427332447,0.8966504908
1557477558,697270155,5.806547296,5.526011497,1.326489873,0.0002602358403,0.002217694931,0.4426273137,0.8967028913
1557477558,837270260,5.806372469,5.526015479,1.32647987,0.0002766584176,0.00220868708,0.4425465712,0.8967427599
1557477559,17270088,5.806448509,5.52596743,1.326429883,0.0002872125624,0.002141538535,0.4424191755,0.8968057786
1557477559,177270174,5.806360868,5.526034589,1.326479868,0.0002149665058,0.002139089017,0.4423285995,0.8968504826
1557477559,317270279,5.806333276,5.525803691,1.326429882,0.0001772172608,0.002125348221,0.4421863738,0.8969206555
1557477559,587270260,5.806279923,5.525719181,1.326469872,0.0002423398184,0.002141604411,0.4420196144,0.8970027956
1557477559,697270155,5.80660024,5.52622637,1.326489866,0.0002937962274,0.002112817402,0.4419138322,0.8970549674
1557477560,667270184,5.806681674,5.52641155,1.326449884,0.0002231768566,0.00216187071,0.4417295308,0.8971456393
1557477560,807270288,5.806647406,5.52656324,1.326489872,0.0001947482482,0.002142658945,0.4416310722,0.8971941636
1557477560,947270155,5.806557992,5.526253148,1.326489875,0.0001612476008,0.002168409034,0.4414968343,0.8972601726
1557477561,157270193,5.806504597,5.5261686,1.326479868,0.0001689071204,0.002130346907,0.4413129,0.8973507438
1557477561,277270317,5.806529479,5.526282881,1.326409886,0.0002283042106,0.002097162559,0.4411368796,0.8974373534
1557477561,407270193,5.806327517,5.525925658,1.326469872,0.0002064527194,0.002085744277,0.4410155942,0.8974969932
1557477561,537270308,5.806391562,5.526251727,1.326489868,0.0002136787086,0.002096376836,0.4408332969,0.8975865216
1557477561,707270145,5.806496127,5.526173934,1.326479879,0.0001355174121,0.00209543621,0.4406657867,0.8976687893
1557477561,927270174,5.806529514,5.526282931,1.326489882,0.0001387061175,0.002135355238,0.4404573948,0.8977709643
1557477562,27270317,5.806653616,5.526310955,1.326569857,0.0001084110675,0.002115967675,0.4402767929,0.8978595974
1557477562,177270174,5.806380493,5.526140405,1.326479891,9.706999744E-05,0.002117382069,0.4401075661,0.8979425581
1557477562,387270212,5.80702289,5.530455828,1.325360057,-0.001356145238,-4.802265864E-05,0.441200578,0.897407493
1557477562,577270269,5.804794264,5.583744758,1.331439325,-0.007503395423,-0.01221645671,0.4386188402,0.8985588296
1557477562,707270145,5.812286211,5.62430142,1.332819733,-0.0109593164,-0.01396386751,0.4485184625,0.8935972765
1557477562,837270260,5.836927475,5.659335952,1.325090913,-0.009927417978,-0.01031084618,0.4718486374,0.8815633818
1557477562,987270117,5.867849407,5.678555338,1.328119228,0.008220729058,0.0005794573285,0.4882351378,0.8726732115
1557477563,127270222,5.917948869,5.710452549,1.331359597,0.007497092292,0.003033732941,0.5061708144,0.8623953251
1557477563,237270117,5.95808623,5.748294301,1.326130449,0.01109532087,0.001593233185,0.5066940302,0.8620530814
1557477563,397270203,5.971974715,5.787014214,1.32566982,-0.002259409754,-0.006283358678,0.5043665875,0.863463815
